1593.9077605759771 	 15.041216580853565 	 78386.19451938664
1593.6520922233426 	 15.183645212329703 	 65676.59252991372
1593.9156936997601 	 14.963321534156366 	 65058.708771353246
1594.006793574038 	 15.71984072494299 	 61518.63530684069
1593.971798668147 	 15.20511159320681 	 57293.30673914038
1593.8331013812221 	 15.023149869952842 	 65277.48911472067
1593.8328928103867 	 14.978317520159774 	 66097.43630263742
1593.8776553500618 	 15.153690639876444 	 72535.64692567337
1593.9413443395952 	 15.203445376019767 	 71213.59672796956
1593.8511068321352 	 14.810173798328258 	 74050.1534967926
1594.3306643970427 	 15.188558482815962 	 68757.27746764469
1594.2684835218704 	 14.684141600243569 	 82836.28024621561
1594.2878074594646 	 14.736869743458815 	 82159.25397232085
1594.3393591807442 	 14.528644149691747 	 82991.45506718037
1594.406570020979 	 14.716888413338692 	 80070.23417874801
1593.9013444193506 	 14.673188940397933 	 73085.5728681553
1593.9189270158015 	 14.991555631213528 	 66675.92825319742
1593.954024907727 	 14.957806806906317 	 69617.26224814782
1594.0828646571845 	 14.740959959637314 	 62934.91881500884
1593.884664590042 	 15.304661739703082 	 70111.91975901947
1593.8984347067471 	 14.82093529833824 	 66631.533172018
1594.0259849847969 	 14.622643198115169 	 64587.49094949461
1593.8943632392081 	 14.575192016083431 	 65191.380028060696
1594.0123925621606 	 14.861827460964754 	 60461.20950198516
1593.9463246850285 	 14.741844230210795 	 64680.260685176276
1594.0944479272323 	 14.984548504484708 	 71229.90136977306
1594.1854291252237 	 14.571225185823245 	 77008.87051657538
1594.2021004337585 	 14.615985572011546 	 85631.94704390915
1594.342608057134 	 14.295666942024251 	 67118.74068558871
1594.340069278153 	 14.263635322695288 	 67375.49737957494
1593.7805761554487 	 14.629889051874656 	 67482.962523227
1593.7764812699697 	 15.1792755501355 	 58102.5689973051
1593.7342319386767 	 15.229255882429273 	 65278.0994450205
1593.7359996554537 	 14.976256628663144 	 60785.865452312515
1593.9262712197274 	 15.245701072305868 	 57020.58833895657
1593.7596715465124 	 15.128513212036793 	 60858.19385142453
1593.790166632345 	 15.127648977024919 	 58926.97394739071
1593.7846491720595 	 15.236077890840784 	 56523.280105558086
1593.7812364594965 	 14.939050572601541 	 64149.805859472246
1593.9062532049568 	 15.097031443217082 	 63710.14818424529
1594.3415356075718 	 15.622685605667382 	 73954.2678052254
1594.1700448490733 	 14.528694085945139 	 74392.45455704599
1594.1968561643428 	 14.358241651007953 	 82176.38363918652
1594.582151261024 	 14.720593186567333 	 81210.29092051923
1594.4715153683749 	 14.75471084645012 	 84404.47479615048
1593.8778948561692 	 14.440465177768218 	 65358.783783739644
1593.800425692998 	 14.549664947593355 	 61026.67192164649
1593.9463558516209 	 14.679963646845783 	 58945.35704754112
1593.789265061794 	 15.22863762002792 	 68547.41634301638
1593.7514434808782 	 15.072620557509461 	 67935.49670511107
1593.8079905139548 	 14.7138563932337 	 63325.91799283405
1593.6905502944007 	 15.20185844146502 	 61197.772453746074
1594.012348108466 	 15.296418603787735 	 52449.16878499684
1593.8769100762977 	 15.210098607000655 	 59988.87383631929
1594.0037683495298 	 15.542891062972075 	 62588.26819451178
1594.057249452913 	 15.611516572376733 	 67870.50330551408
1594.1639113884542 	 14.78820059876214 	 72384.67450263532
1594.2185235364072 	 14.314367839805918 	 82187.54024407675
1594.1312041596127 	 14.314317999463304 	 83188.32259642887
1594.3645310133938 	 14.9497208825238 	 91447.7074250626
1593.9623937103647 	 14.608068871077386 	 73330.37660913375
1593.8586257170784 	 14.666566386110572 	 66295.13526372385
1593.916836839714 	 14.916732292731414 	 57755.676314344426
1593.9053985096539 	 15.252179563771119 	 58715.39188065187
1593.784010853261 	 14.946285730762273 	 62269.00216277609
1593.7603175192467 	 15.318589923192345 	 63939.15770223952
1593.5155726873677 	 14.617555933311852 	 65755.72754926857
1593.827191556545 	 14.97678652625213 	 63585.43626633934
1594.009574254061 	 15.022014869415624 	 58914.3650549117
1593.7847999375804 	 15.354835981728346 	 79252.06647695845
1593.8529655935104 	 15.273020924582852 	 74426.13688313052
1594.0762297824565 	 14.742911869615211 	 72157.01017539846
1594.130173369827 	 14.803183996448835 	 80839.45979584957
1594.2917723548849 	 14.625808343271538 	 82635.96211766284
1594.4330248332149 	 14.89050734563681 	 79154.43935053334
1593.7577182819978 	 15.347864097475819 	 69890.56432049062
1593.5093082047597 	 14.958291811187667 	 62333.73568038437
1593.7363658821214 	 15.101121274534414 	 57682.81260233546
1593.7246025661018 	 15.021599384138026 	 57181.04287527036
1593.6545938778231 	 15.460785087961943 	 64279.17556205893
1593.6404267622736 	 15.32472276056727 	 60527.98298881927
1593.750988231952 	 15.18249172362956 	 55866.42397679522
1593.8532547023367 	 14.671045832114652 	 52480.51277000682
1593.8044726945668 	 14.934693683057638 	 55869.09887829903
1593.9053977199194 	 15.589147235813963 	 60045.64619758129
1593.8459748431917 	 15.494923112285598 	 71903.56967292751
